lat,long,city,country,lookup,temp,hum,wind,cloud,name
-57.907115988333985,179.65540673107466,dunedin,nz,"dunedin,nz",50.99,89.0,17.38,37.0,"Dunedin, NZ"
-9.218204012802644,-73.26180939343833,porto walter,br,"porto walter,br",72.0,98.0,3.0,100.0,"Porto Walter, BR"
65.46404330805106,112.46895634244487,udachnyy,ru,"udachnyy,ru",-13.0,91.0,4.47,90.0,"Udachnyy, RU"
57.82617570298433,105.84781886760072,ust-kut,ru,"ust-kut,ru",-7.67,92.0,1.5,88.0,"Ust-Kut, RU"
44.18606611342514,9.854783599915692,la spezia,it,"la spezia,it",47.37,87.0,9.17,40.0,"La Spezia, IT"
42.47872720554014,149.18585783023212,sentyabrskiy,ru,"sentyabrskiy,ru",,,,,
0.3336191090275804,-70.78698990776023,mitu,co,"mitu,co",73.04,96.0,1.36,100.0,"Mitu, CO"
17.302444880916127,-16.74094408063371,nouakchott,mr,"nouakchott,mr",73.4,23.0,9.17,100.0,"Nouakchott, MR"
21.917882397687123,109.41487982676392,lianzhou,cn,"lianzhou,cn",75.13,45.0,5.35,0.0,"Lianzhou, CN"
18.228401375942994,42.46263277747977,abha,sa,"abha,sa",53.67,87.0,0.13,38.0,"Abha, SA"
75.33132509462354,-76.1652511079072,qaanaaq,gl,"qaanaaq,gl",5.85,77.0,14.99,100.0,"Qaanaaq, GL"
17.5543151592898,61.79173956462111,sur,om,"sur,om",70.14,40.0,3.0,0.0,"Sur, OM"
-69.0655550725188,-18.16070939674441,chuy,uy,"chuy,uy",57.16,90.0,1.86,0.0,"Chuy, UY"
-5.975160782772477,-63.157034321243174,tapaua,br,"tapaua,br",,,,,
36.68228661809255,51.76707679761938,nur,ir,"nur,ir",,,,,
-14.930355774600073,78.79221021141234,hithadhoo,mv,"hithadhoo,mv",82.83,73.0,15.48,98.0,"Hithadhoo, MV"
52.62316329454464,-118.97546150297316,jasper,ca,"jasper,ca",29.48,97.0,3.87,100.0,"Jasper, CA"
-0.15484512096092828,79.95129743560796,matara,lk,"matara,lk",82.35,72.0,7.0,0.0,"Matara, LK"
-21.81347411009068,151.82766492038502,yeppoon,au,"yeppoon,au",93.2,30.0,8.05,0.0,"Yeppoon, AU"
-10.515710140373912,113.81425102753224,muncar,id,"muncar,id",80.47,78.0,5.61,0.0,"Muncar, ID"
59.604345466982096,-40.60654222393745,nanortalik,gl,"nanortalik,gl",30.87,71.0,7.45,97.0,"Nanortalik, GL"
55.57395580919061,-105.00088562832958,la ronge,ca,"la ronge,ca",24.8,73.0,10.29,90.0,"La Ronge, CA"
70.83181918053364,41.47690525110792,ostrovnoy,ru,"ostrovnoy,ru",23.45,90.0,17.02,40.0,"Ostrovnoy, RU"
-25.491951502222705,-70.27771045623909,taltal,cl,"taltal,cl",55.24,91.0,4.23,59.0,"Taltal, CL"
-14.552777356759648,-164.37367410954997,satitoa,ws,"satitoa,ws",,,,,
11.786558381049446,-9.58593542912513,siguiri,gn,"siguiri,gn",77.47,46.0,0.25,100.0,"Siguiri, GN"
25.176897900126193,84.36332610426541,bikramganj,in,"bikramganj,in",71.2,51.0,5.88,0.0,"Bikramganj, IN"
-29.340976347331967,8.070226692976888,luderitz,na,"luderitz,na",62.6,82.0,13.87,83.0,"Luderitz, NA"
-9.671169044691908,-59.59084706573141,aripuana,br,"aripuana,br",72.25,91.0,0.65,47.0,"Aripuana, BR"
-13.799521166424256,110.071218483785,bambanglipuro,id,"bambanglipuro,id",86.52,53.0,11.43,13.0,"Bambanglipuro, ID"
38.18309096934212,165.0279220132512,severo-kurilsk,ru,"severo-kurilsk,ru",24.62,63.0,21.23,80.0,"Severo-Kurilsk, RU"
-12.989878391083153,-51.294280536256764,sao miguel do araguaia,br,"sao miguel do araguaia,br",76.59,78.0,4.94,72.0,"Sao Miguel do Araguaia, BR"
73.2164748282367,94.6367226704761,talnakh,ru,"talnakh,ru",-9.4,76.0,6.71,0.0,"Talnakh, RU"
-43.3051337411256,144.2816679540286,burnie,au,"burnie,au",56.03,60.0,15.99,78.0,"Burnie, AU"
-12.614706048730326,166.61342791492154,sola,vu,"sola,vu",81.72,79.0,20.33,100.0,"Sola, VU"
10.426451501999964,61.46688484830216,salalah,om,"salalah,om",75.2,69.0,4.7,20.0,"Salalah, OM"
71.61087017523457,-167.03563304595912,lavrentiya,ru,"lavrentiya,ru",25.74,76.0,24.54,52.0,"Lavrentiya, RU"
-42.30191650846395,23.386832308623866,plettenberg bay,za,"plettenberg bay,za",64.45,83.0,4.61,80.0,"Plettenberg Bay, ZA"
35.91693931665215,121.35860642603535,qingdao,cn,"qingdao,cn",62.6,63.0,2.24,28.0,"Qingdao, CN"
62.83991070309543,78.27426076836258,novoagansk,ru,"novoagansk,ru",1.11,95.0,16.69,100.0,"Novoagansk, RU"
-38.21678857687518,-66.0997999580445,general roca,ar,"general roca,ar",69.8,37.0,6.93,93.0,"General Roca, AR"
-9.53190413949045,-57.0919049793425,alta floresta,br,"alta floresta,br",71.38,92.0,0.58,7.0,"Alta Floresta, BR"
30.359570615794922,19.026834338888307,ajdabiya,ly,"ajdabiya,ly",59.63,44.0,9.95,33.0,"Ajdabiya, LY"
-28.363750029241373,128.1160699131824,yulara,au,"yulara,au",91.4,7.0,11.41,0.0,"Yulara, AU"
19.793578616737832,107.8555297587352,cam pha,vn,"cam pha,vn",,,,,
-6.083191577890048,-53.86625361837879,sao felix do xingu,br,"sao felix do xingu,br",72.21,94.0,0.72,17.0,"Sao Felix do Xingu, BR"
17.041912396166083,-32.25500340721314,ponta do sol,cv,"ponta do sol,cv",75.2,64.0,13.87,40.0,"Ponta do Sol, CV"
26.842838993757496,-131.89277319770073,lompoc,us,"lompoc,us",59.25,82.0,6.93,1.0,"Lompoc, US"
16.29122462061312,73.7050113763035,kankavli,in,"kankavli,in",,,,,
73.23865392507983,-173.04978107852463,mys shmidta,ru,"mys shmidta,ru",,,,,
-10.106443057204928,99.8361155437255,bengkulu,id,"bengkulu,id",,,,,
22.72667070976229,-61.22695155861501,the valley,ai,"the valley,ai",80.89,78.0,4.7,20.0,"The Valley, AI"
31.983714257021276,97.5950506337631,tezu,in,"tezu,in",75.47,53.0,1.99,0.0,"Tezu, IN"
2.009483640445765,-34.0213727113362,aquiraz,br,"aquiraz,br",80.24,74.0,11.41,75.0,"Aquiraz, BR"
-18.76993034747032,-30.467593987204367,caravelas,br,"caravelas,br",73.26,94.0,4.03,100.0,"Caravelas, BR"
-12.729150585706137,31.940076420584717,mpika,zm,"mpika,zm",63.7,84.0,5.37,97.0,"Mpika, ZM"
36.29757603766197,-71.72998731907666,brigantine,us,"brigantine,us",41.09,60.0,3.36,1.0,"Brigantine, US"
62.65079687521123,0.19612070969603224,brae,gb,"brae,gb",41.23,93.0,1.12,2.0,"Brae, GB"
61.38091835594827,-23.90555860854164,grindavik,is,"grindavik,is",32.86,86.0,1.12,75.0,"Grindavik, IS"
14.418994475583446,22.728064620609842,adre,td,"adre,td",71.49,33.0,14.09,18.0,"Adre, TD"
30.047263497586584,15.002288854764856,hun,ly,"hun,ly",60.94,27.0,9.1,47.0,"Hun, LY"
52.05095362862744,17.724508285874265,pleszew,pl,"pleszew,pl",52.0,88.0,4.0,39.0,"Pleszew, PL"
64.27580453308579,21.382023100596854,skelleftea,se,"skelleftea,se",13.84,85.0,3.36,95.0,"Skelleftea, SE"
55.67720267814644,34.42259260572962,novodugino,ru,"novodugino,ru",34.3,88.0,10.65,100.0,"Novodugino, RU"
40.96237238011125,46.3994592026846,qarayeri,az,"qarayeri,az",44.6,75.0,4.7,75.0,"Qarayeri, AZ"
49.851027539057526,139.18069886054212,vysokogornyy,ru,"vysokogornyy,ru",-2.67,87.0,12.5,100.0,"Vysokogornyy, RU"
4.740524193681864,149.22879377797085,lorengau,pg,"lorengau,pg",84.85,68.0,1.86,0.0,"Lorengau, PG"
65.78826281477748,-8.37628686835231,vestmanna,fo,"vestmanna,fo",37.4,75.0,10.29,100.0,"Vestmanna, FO"
53.658381887105264,58.37427133808589,lomovka,ru,"lomovka,ru",37.4,34.0,11.18,40.0,"Lomovka, RU"
56.1060423024839,66.97473856501375,mokrousovo,ru,"mokrousovo,ru",20.28,88.0,15.01,100.0,"Mokrousovo, RU"
-12.21995943386375,-15.202794041210865,georgetown,sh,"georgetown,sh",74.39,82.0,15.55,100.0,"Georgetown, SH"
4.964626805194371,35.69643648143227,jinka,et,"jinka,et",64.51,80.0,4.81,32.0,"Jinka, ET"
2.6048951923307015,-39.29628291472042,itarema,br,"itarema,br",75.45,85.0,5.55,0.0,"Itarema, BR"
65.14610407152043,149.51502674278254,zyryanka,ru,"zyryanka,ru",-2.69,96.0,9.86,100.0,"Zyryanka, RU"
53.60619807454012,76.81557672708232,kachiry,kz,"kachiry,kz",5.83,86.0,7.94,1.0,"Kachiry, KZ"
-14.20033165163558,-58.79106701871879,pontes e lacerda,br,"pontes e lacerda,br",71.6,97.0,1.36,88.0,"Pontes e Lacerda, BR"
13.934464898172834,-13.616152015197116,tambacounda,sn,"tambacounda,sn",78.8,65.0,4.7,95.0,"Tambacounda, SN"
52.62355139872423,-153.85137093837886,kodiak,us,"kodiak,us",40.96,48.0,9.17,1.0,"Kodiak, US"
23.74405231209535,143.34107557302082,tateyama,jp,"tateyama,jp",51.26,87.0,3.36,75.0,"Tateyama, JP"
-15.413412642929515,29.14197458602547,chongwe,zm,"chongwe,zm",67.93,84.0,5.75,100.0,"Chongwe, ZM"
63.27069386795202,8.696758319518835,kyrksaeterora,no,"kyrksaeterora,no",29.61,53.0,12.75,100.0,"Kyrksaeterora, NO"
5.335667832082393,25.841830742030595,obo,cf,"obo,cf",68.59,85.0,1.05,45.0,"Obo, CF"
-1.459722930483764,157.4606909822166,kieta,pg,"kieta,pg",84.34,69.0,5.03,63.0,"Kieta, PG"
-3.799299183100942,-37.06130263136808,aracati,br,"aracati,br",76.03,83.0,7.83,47.0,"Aracati, BR"
51.758291889635984,157.82388331208165,ozernovskiy,ru,"ozernovskiy,ru",28.98,68.0,19.15,100.0,"Ozernovskiy, RU"
42.8928218958107,70.32368635487384,karatau,kz,"karatau,kz",25.23,78.0,2.06,12.0,"Karatau, KZ"
62.62496908872387,161.90563674032109,evensk,ru,"evensk,ru",17.28,66.0,12.64,5.0,"Evensk, RU"
62.37286189965977,-153.94290740252276,kenai,us,"kenai,us",36.43,74.0,16.11,90.0,"Kenai, US"
53.01718004775344,5.919382356809535,heerenveen,nl,"heerenveen,nl",38.12,93.0,4.7,90.0,"Heerenveen, NL"
23.025837498368062,-96.07942476480679,nuevo progreso,mx,"nuevo progreso,mx",65.25,84.0,15.03,100.0,"Nuevo Progreso, MX"
20.025158510346245,123.12251845039134,basco,ph,"basco,ph",77.04,77.0,22.15,99.0,"Basco, PH"
-19.480189670888336,156.5178191947897,bundaberg,au,"bundaberg,au",88.14,46.0,13.87,5.0,"Bundaberg, AU"
-18.788508215891753,41.220789258934616,angoche,mz,"angoche,mz",78.06,74.0,3.38,57.0,"Angoche, MZ"
86.00209377163767,112.93444414444122,saskylakh,ru,"saskylakh,ru",-12.6,96.0,6.44,95.0,"Saskylakh, RU"
67.3621126957132,108.77899919978302,aykhal,ru,"aykhal,ru",-13.0,91.0,4.47,90.0,"Aykhal, RU"
-24.19718387225545,36.95417568530928,inhambane,mz,"inhambane,mz",71.4,81.0,16.22,1.0,"Inhambane, MZ"
-14.93396733983684,7.390839289741194,namibe,ao,"namibe,ao",71.74,75.0,14.7,83.0,"Namibe, AO"
18.400219377167005,3.2473145410050392,kidal,ml,"kidal,ml",61.05,16.0,1.61,0.0,"Kidal, ML"
1.996349299315895,52.8379936554432,hobyo,so,"hobyo,so",77.13,80.0,13.47,31.0,"Hobyo, SO"
56.67414261173505,-114.34181004328028,slave lake,ca,"slave lake,ca",30.2,100.0,13.09,90.0,"Slave Lake, CA"
59.10589870591076,108.97037870082477,alekseyevsk,ru,"alekseyevsk,ru",-13.41,91.0,0.83,74.0,"Alekseyevsk, RU"
21.523079241989805,-99.75113965689235,san ciro de acosta,mx,"san ciro de acosta,mx",51.37,76.0,3.31,100.0,"San Ciro de Acosta, MX"
12.831580203343435,-4.329153323992955,toma,bf,"toma,bf",76.21,22.0,2.68,24.0,"Toma, BF"
13.197436432069566,17.124472620740562,moussoro,td,"moussoro,td",81.21,16.0,11.1,66.0,"Moussoro, TD"
54.75401258683817,106.9484871149051,kachug,ru,"kachug,ru",0.5,69.0,7.43,100.0,"Kachug, RU"
-16.51093039596452,44.56349185713103,mahajanga,mg,"mahajanga,mg",77.0,94.0,3.36,20.0,"Mahajanga, MG"
61.598260762612995,-148.09985538237504,palmer,us,"palmer,us",33.44,51.0,12.75,90.0,"Palmer, US"
-43.49216904788081,-24.174265427169388,arraial do cabo,br,"arraial do cabo,br",72.05,88.0,18.07,100.0,"Arraial do Cabo, BR"
-3.6771506884467158,-175.819222041238,vaitupu,wf,"vaitupu,wf",,,,,
-12.59564415071641,-41.56519187417604,seabra,br,"seabra,br",65.79,55.0,3.96,92.0,"Seabra, BR"
53.292109963823805,-123.46675627087139,vanderhoof,ca,"vanderhoof,ca",35.78,90.0,4.0,77.0,"Vanderhoof, CA"
74.81216394498489,-65.025164940639,narsaq,gl,"narsaq,gl",24.8,41.0,10.29,84.0,"Narsaq, GL"
78.48470813823553,-59.193824481538144,upernavik,gl,"upernavik,gl",25.59,94.0,15.95,100.0,"Upernavik, GL"
63.342844319233194,56.97444478502851,vuktyl,ru,"vuktyl,ru",31.98,95.0,14.65,99.0,"Vuktyl, RU"
65.09797662441122,97.93188117508373,tura,ru,"tura,ru",-27.49,98.0,0.67,64.0,"Tura, RU"
-2.2658037300260787,45.3057998161695,kismayo,so,"kismayo,so",,,,,
66.26478987137475,143.00835084312325,khonuu,ru,"khonuu,ru",,,,,
-27.62154591280074,-85.31246175232964,coquimbo,cl,"coquimbo,cl",57.2,87.0,5.82,75.0,"Coquimbo, CL"
-37.736481793528206,-53.94584258313695,maldonado,uy,"maldonado,uy",59.0,93.0,4.7,30.0,"Maldonado, UY"
25.575863008061248,115.95018902299614,ganzhou,cn,"ganzhou,cn",77.07,34.0,4.14,0.0,"Ganzhou, CN"
22.466247839027844,77.45514322253865,seoni malwa,in,"seoni malwa,in",69.71,57.0,4.23,0.0,"Seoni Malwa, IN"
59.229915867568764,120.09885438645654,khani,ru,"khani,ru",,,,,
40.34162664503023,115.48923110568558,xuanhua,cn,"xuanhua,cn",37.74,53.0,5.19,74.0,"Xuanhua, CN"
6.954963140501107,86.43248129322711,kalmunai,lk,"kalmunai,lk",82.62,74.0,4.92,58.0,"Kalmunai, LK"
-33.022129707250926,160.90201102603305,port macquarie,au,"port macquarie,au",76.17,49.0,19.46,82.0,"Port Macquarie, AU"
66.84747160915342,-56.83955926392092,sisimiut,gl,"sisimiut,gl",21.02,93.0,8.01,100.0,"Sisimiut, GL"
36.33926191879658,-10.568729334735252,aljezur,pt,"aljezur,pt",48.61,67.0,3.0,10.0,"Aljezur, PT"
71.26641483297169,10.41490882939118,sorland,no,"sorland,no",44.28,73.0,13.44,42.0,"Sorland, NO"
52.74042763491636,-66.87685757229448,sept-iles,ca,"sept-iles,ca",23.36,73.0,16.11,75.0,"Sept-Iles, CA"
4.794429264174141,7.220196837707618,okrika,ng,"okrika,ng",74.46,97.0,2.1,100.0,"Okrika, NG"
-3.874342044182214,127.21619047603343,ambon,id,"ambon,id",89.6,62.0,6.93,20.0,"Ambon, ID"
8.024996922749821,-81.87994147763672,remedios,pa,"remedios,pa",77.0,94.0,2.24,40.0,"Remedios, PA"
-11.543009400373037,65.77058902739964,grand gaube,mu,"grand gaube,mu",75.2,73.0,14.99,75.0,"Grand Gaube, MU"
-9.802805484831822,26.64622039050238,bukama,cd,"bukama,cd",71.26,94.0,3.11,100.0,"Bukama, CD"
8.436282417287543,129.37467281299826,kinablangan,ph,"kinablangan,ph",84.99,58.0,5.59,92.0,"Kinablangan, PH"
48.77040096894771,11.255357624742771,gaimersheim,de,"gaimersheim,de",39.33,93.0,4.7,75.0,"Gaimersheim, DE"
23.34679854466414,-43.32646004389767,bathsheba,bb,"bathsheba,bb",78.8,83.0,6.93,20.0,"Bathsheba, BB"
42.801336914149175,-60.88533475506473,port hawkesbury,ca,"port hawkesbury,ca",43.29,87.0,14.99,75.0,"Port Hawkesbury, CA"
30.81803846479761,47.14325451858218,khorramshahr,ir,"khorramshahr,ir",61.79,82.0,2.24,1.0,"Khorramshahr, IR"
-9.934770285709888,-32.76729111348723,sao jose da coroa grande,br,"sao jose da coroa grande,br",78.69,77.0,16.06,75.0,"Sao Jose da Coroa Grande, BR"
53.927585878722795,-89.35439897007822,sioux lookout,ca,"sioux lookout,ca",13.8,55.0,6.93,75.0,"Sioux Lookout, CA"
30.82377247763904,30.201895525141822,alexandria,eg,"alexandria,eg",66.92,77.0,11.41,40.0,"Alexandria, EG"
9.424355619985562,3.253984008465352,nikki,bj,"nikki,bj",73.87,43.0,2.37,20.0,"Nikki, BJ"
-2.205060320987357,-37.51789642073638,caucaia,br,"caucaia,br",80.28,74.0,11.41,75.0,"Caucaia, BR"
20.714611701853215,-85.4195022077657,isla mujeres,mx,"isla mujeres,mx",75.09,88.0,4.7,40.0,"Isla Mujeres, MX"
40.55733574048418,125.01846931499767,kuandian,cn,"kuandian,cn",38.66,38.0,7.09,0.0,"Kuandian, CN"
-13.90885379188721,28.925831148989204,kapiri mposhi,zm,"kapiri mposhi,zm",65.62,90.0,5.01,100.0,"Kapiri Mposhi, ZM"
-24.86716380349145,20.990713078790037,hukuntsi,bw,"hukuntsi,bw",68.16,14.0,5.06,33.0,"Hukuntsi, BW"
44.448051320482534,-120.83078261201744,redmond,us,"redmond,us",50.79,100.0,4.7,75.0,"Redmond, US"
13.097608715831228,77.370141691514,magadi,in,"magadi,in",73.99,94.0,9.17,75.0,"Magadi, IN"
-30.867926062606237,112.13913165722391,geraldton,au,"geraldton,au",77.0,65.0,10.29,0.0,"Geraldton, AU"
46.52211212391464,-62.87019858973294,charlottetown,ca,"charlottetown,ca",38.62,55.0,10.29,90.0,"Charlottetown, CA"
14.506775679711993,122.23402005370593,jomalig,ph,"jomalig,ph",,,,,
35.12543848144327,60.50839174741566,torbat-e jam,ir,"torbat-e jam,ir",35.11,77.0,9.95,0.0,"Torbat-e Jam, IR"
3.1876994780680974,102.59916480082512,temerloh,my,"temerloh,my",85.48,64.0,3.24,28.0,"Temerloh, MY"
-8.556365640463042,47.30192039509143,domoni,km,"domoni,km",81.1,82.0,16.2,94.0,"Domoni, KM"
45.74131017309591,76.6119237126311,ushtobe,kz,"ushtobe,kz",17.53,54.0,6.96,0.0,"Ushtobe, KZ"
5.681226960207994,-66.39286555617083,puerto carreno,co,"puerto carreno,co",78.48,85.0,4.0,100.0,"Puerto Carreno, CO"
67.51180336683365,43.74775279869925,kamenka,ru,"kamenka,ru",32.0,79.0,10.0,9.0,"Kamenka, RU"
30.096702692346227,-130.28884927272128,pacific grove,us,"pacific grove,us",58.17,77.0,3.36,90.0,"Pacific Grove, US"
-27.494713469854098,28.330103326432862,frankfort,za,"frankfort,za",51.01,92.0,2.93,0.0,"Frankfort, ZA"
49.60248352755548,-84.19203648601525,hearst,ca,"hearst,ca",0.28,94.0,3.96,0.0,"Hearst, CA"
-12.293165515694412,-66.29643467662775,riberalta,bo,"riberalta,bo",72.73,99.0,2.21,100.0,"Riberalta, BO"
11.624565329599193,19.16492279172047,mongo,td,"mongo,td",76.21,24.0,3.67,6.0,"Mongo, TD"
64.55974407678718,-45.14061350534689,qaqortoq,gl,"qaqortoq,gl",24.8,41.0,10.29,86.0,"Qaqortoq, GL"
-18.392170043971973,18.86203902911089,rundu,na,"rundu,na",78.8,57.0,3.36,33.0,"Rundu, NA"
-3.4349947776581757,104.2448863346873,prabumulih,id,"prabumulih,id",91.94,51.0,2.68,85.0,"Prabumulih, ID"
31.260978198789388,54.41783629122418,mehriz,ir,"mehriz,ir",42.8,48.0,6.93,20.0,"Mehriz, IR"
47.24310858503421,73.38230829859023,saryshagan,kz,"saryshagan,kz",,,,,
0.7526057127243746,-158.02235901590123,faanui,pf,"faanui,pf",79.38,82.0,18.34,9.0,"Faanui, PF"
10.829860040784908,86.43567308529765,batticaloa,lk,"batticaloa,lk",82.02,76.0,0.49,0.0,"Batticaloa, LK"
-32.0546204484214,123.21023042138341,esperance,au,"esperance,au",77.0,41.0,13.87,0.0,"Esperance, AU"
18.18541896885769,133.85722664442284,nishihara,jp,"nishihara,jp",63.93,42.0,2.24,20.0,"Nishihara, JP"
56.975729100551376,144.24420095798683,okhotsk,ru,"okhotsk,ru",24.1,72.0,22.77,100.0,"Okhotsk, RU"
14.449409514723811,-97.30283372937298,puerto escondido,mx,"puerto escondido,mx",82.4,74.0,3.89,75.0,"Puerto Escondido, MX"
51.61276756364492,130.23903820118693,fevralsk,ru,"fevralsk,ru",,,,,
47.427239566866234,34.856318513512974,balky,ua,"balky,ua",46.99,97.0,11.05,50.0,"Balky, UA"
42.364267681566844,-106.66420360621355,casper,us,"casper,us",45.97,48.0,9.17,1.0,"Casper, US"
-6.567914958386439,14.388370359422908,matadi,cd,"matadi,cd",73.62,97.0,3.78,100.0,"Matadi, CD"
43.10027080321575,-114.65257540678965,jerome,us,"jerome,us",49.69,33.0,4.7,1.0,"Jerome, US"
53.356198645473455,91.29031956420272,belyy yar,ru,"belyy yar,ru",-9.4,76.0,6.08,20.0,"Belyy Yar, RU"
-36.615434711292245,-69.25566384289101,san rafael,ar,"san rafael,ar",75.74,23.0,6.13,2.0,"San Rafael, AR"
-18.407308135036587,37.23424221862365,quelimane,mz,"quelimane,mz",74.59,92.0,6.69,100.0,"Quelimane, MZ"
50.46008177959189,36.85505212441174,shebekino,ru,"shebekino,ru",32.81,87.0,13.42,75.0,"Shebekino, RU"
18.601201387591743,104.93565185997653,vinh,vn,"vinh,vn",77.16,78.0,2.26,11.0,"Vinh, VN"
19.250193137729298,-156.60762698090855,kihei,us,"kihei,us",80.87,66.0,10.29,40.0,"Kihei, US"
67.96315992013248,34.074181453115926,revda,ru,"revda,ru",18.79,87.0,4.34,0.0,"Revda, RU"
44.48742602714847,143.992767676477,abashiri,jp,"abashiri,jp",35.6,27.0,10.29,40.0,"Abashiri, JP"
-3.2213013184128414,40.75314470067167,malindi,ke,"malindi,ke",74.79,92.0,5.06,92.0,"Malindi, KE"
55.24926005646486,145.947671596325,okha,ru,"okha,ru",16.88,75.0,12.57,100.0,"Okha, RU"
32.23802497310774,-99.47689221920693,abilene,us,"abilene,us",46.22,48.0,3.36,1.0,"Abilene, US"
28.5051651351353,55.011692571798704,darab,ir,"darab,ir",52.56,39.0,4.0,35.0,"Darab, IR"
48.85578356572614,84.5967004683211,zyryanovsk,kz,"zyryanovsk,kz",-6.43,97.0,1.81,100.0,"Zyryanovsk, KZ"
10.497498688810197,44.57928636425672,berbera,so,"berbera,so",79.29,74.0,13.0,1.0,"Berbera, SO"
-17.957959566421152,-149.1756779093966,teahupoo,pf,"teahupoo,pf",86.0,62.0,5.82,40.0,"Teahupoo, PF"
53.516936362696896,-110.29000873770843,lloydminster,ca,"lloydminster,ca",28.4,100.0,3.36,90.0,"Lloydminster, CA"
-7.899803596464139,153.09347313876293,buin,pg,"buin,pg",,,,,
59.77610941034081,155.16436471334862,dukat,ru,"dukat,ru",-2.9,99.0,5.44,100.0,"Dukat, RU"
49.903981327924726,23.154143874841623,yavoriv,ua,"yavoriv,ua",44.26,100.0,8.95,90.0,"Yavoriv, UA"
19.814699142767466,70.47012860766199,kodinar,in,"kodinar,in",76.15,74.0,6.53,0.0,"Kodinar, IN"
52.696128019764956,95.7182617773023,toora-khem,ru,"toora-khem,ru",-10.82,70.0,10.45,64.0,"Toora-Khem, RU"
-21.72160833873174,158.25278676214475,poum,nc,"poum,nc",75.76,74.0,23.35,0.0,"Poum, NC"
-3.7655425655247683,173.85468580817627,ijaki,ki,"ijaki,ki",,,,,
1.0868963763486619,-15.713149965814239,robertsport,lr,"robertsport,lr",82.56,73.0,5.57,100.0,"Robertsport, LR"
