lat,long,city,country,lookup,temp,hum,wind,cloud,name
24.084345359861857,47.589842858180276,riyadh,sa,"riyadh,sa",62.6,67.0,2.24,100.0,"Riyadh, SA"
-10.549895910675247,176.72953459227568,asau,tv,"asau,tv",,,,,
-16.718172426842997,171.43682185329868,vila,vu,"vila,vu",,,,,
39.47991542089838,83.20566232900569,kuche,cn,"kuche,cn",,,,,
-16.02317050122315,-164.13113761591669,alofi,nu,"alofi,nu",82.4,65.0,10.29,0.0,"Alofi, NU"
-10.342684100800852,33.77551302250825,livingstonia,mw,"livingstonia,mw",67.84,51.0,4.05,71.0,"Livingstonia, MW"
23.923058629952678,31.394922397610486,aswan,eg,"aswan,eg",68.0,45.0,10.29,42.0,"Aswan, EG"
-28.272628232497624,174.8333068853267,kaeo,nz,"kaeo,nz",76.69,65.0,1.01,6.0,"Kaeo, NZ"
52.322542692421194,-96.1764058664587,gimli,ca,"gimli,ca",25.0,69.0,3.0,99.0,"Gimli, CA"
-2.110645632694286,-52.32271007133809,porto de moz,br,"porto de moz,br",79.34,66.0,3.74,8.0,"Porto de Moz, BR"
-33.44479593006451,23.05305222213923,willowmore,za,"willowmore,za",52.7,92.0,4.5,20.0,"Willowmore, ZA"
-8.651088319547512,-37.5761176183878,carnaiba,br,"carnaiba,br",68.92,83.0,7.7,0.0,"Carnaiba, BR"
1.348854260360369,122.02481009731969,gorontalo,id,"gorontalo,id",86.77,54.0,7.65,0.0,"Gorontalo, ID"
-13.730076997337648,128.412846643794,port keats,au,"port keats,au",95.29,44.0,11.07,63.0,"Port Keats, AU"
41.64161157334999,67.36281914117475,chardara,kz,"chardara,kz",,,,,
57.86471369246348,-59.02432951592414,saint-augustin,ca,"saint-augustin,ca",22.42,57.0,12.75,40.0,"Saint-Augustin, CA"
50.800237195564506,5.6224027339327165,riemst,be,"riemst,be",35.28,84.0,3.36,100.0,"Riemst, BE"
57.34928449922941,-1.412910488728869,boddam,gb,"boddam,gb",39.79,100.0,6.93,90.0,"Boddam, GB"
14.159854830727554,46.9241641153466,lahij,ye,"lahij,ye",76.69,76.0,12.5,1.0,"Lahij, YE"
65.31902826306705,-23.66182109877343,olafsvik,is,"olafsvik,is",,,,,
11.499631174605412,-59.90874286346205,scarborough,tt,"scarborough,tt",78.8,83.0,9.82,20.0,"Scarborough, TT"
50.71067816024123,-109.8863057632276,maple creek,ca,"maple creek,ca",42.24,65.0,17.07,96.0,"Maple Creek, CA"
24.600062285687002,115.65741482233432,rongcheng,cn,"rongcheng,cn",59.0,66.0,1.01,52.0,"Rongcheng, CN"
16.698143257207036,-65.34408172755471,maunabo,us,"maunabo,us",,,,,
37.170777182888884,31.51624798445772,manavgat,tr,"manavgat,tr",60.8,67.0,6.93,40.0,"Manavgat, TR"
21.398722006121105,17.74037716390177,faya,td,"faya,td",,,,,
80.36782331906724,151.23400397771746,chokurdakh,ru,"chokurdakh,ru",-4.2,98.0,4.83,94.0,"Chokurdakh, RU"
22.14527990132187,50.93176323999057,abu samrah,qa,"abu samrah,qa",,,,,
44.18265629397362,40.998669219165976,shedok,ru,"shedok,ru",46.13,24.0,5.26,0.0,"Shedok, RU"
59.91436154896144,69.01784047973615,uvat,ru,"uvat,ru",18.03,93.0,12.8,100.0,"Uvat, RU"
-3.324389201583159,172.02626387974374,utiroa,ki,"utiroa,ki",,,,,
58.52263262053145,41.19748666081742,vokhtoga,ru,"vokhtoga,ru",31.26,91.0,4.63,100.0,"Vokhtoga, RU"
35.16980975048676,-69.00695946896855,hamilton,bm,"hamilton,bm",68.27,94.0,4.7,75.0,"Hamilton, BM"
3.375086851146847,-64.6389574091476,inirida,co,"inirida,co",74.43,96.0,0.89,100.0,"Inirida, CO"
53.216820160126815,-120.06956942045746,one hundred mile house,ca,"one hundred mile house,ca",,,,,
-50.0580552712951,-81.00199770333515,coihaique,cl,"coihaique,cl",48.2,61.0,8.05,9.0,"Coihaique, CL"
22.869681753827876,-70.25748288663395,cockburn town,tc,"cockburn town,tc",80.6,74.0,6.93,40.0,"Cockburn Town, TC"
-26.36367828162971,153.158741537862,coolum beach,au,"coolum beach,au",92.05,65.0,10.0,0.0,"Coolum Beach, AU"
3.073394611499239,-47.741224019014,amapa,br,"amapa,br",79.2,81.0,1.66,72.0,"Amapa, BR"
47.07026059891223,40.18291997627466,kirovskaya,ru,"kirovskaya,ru",39.2,86.0,24.61,40.0,"Kirovskaya, RU"
1.356591675463477,20.738885823626532,bongandanga,cd,"bongandanga,cd",71.17,97.0,0.67,100.0,"Bongandanga, CD"
-41.00066335333132,-47.942576199129064,rocha,uy,"rocha,uy",53.53,87.0,5.1,13.0,"Rocha, UY"
10.710842275046588,82.42934563776714,mullaitivu,lk,"mullaitivu,lk",,,,,
31.258130648070363,100.87676538714146,yaan,cn,"yaan,cn",,,,,
2.097160968269506,9.58196907307277,bata,gq,"bata,gq",78.8,100.0,1.99,40.0,"Bata, GQ"
39.259064425046546,148.19488979270693,nemuro,jp,"nemuro,jp",35.6,47.0,8.05,75.0,"Nemuro, JP"
44.10600567044179,-69.73986066782912,gardiner,us,"gardiner,us",34.57,64.0,3.36,1.0,"Gardiner, US"
65.76720528643051,56.73627629046797,puteyets,ru,"puteyets,ru",31.89,91.0,14.43,100.0,"Puteyets, RU"
14.908978221455158,-2.51409806200968,douentza,ml,"douentza,ml",70.63,23.0,0.81,18.0,"Douentza, ML"
28.4980740208987,-138.6243612922332,half moon bay,us,"half moon bay,us",56.93,100.0,11.41,90.0,"Half Moon Bay, US"
43.260917671842236,32.12368417161005,zonguldak,tr,"zonguldak,tr",49.05,79.0,3.96,100.0,"Zonguldak, TR"
18.70150490671959,26.644147611857704,kutum,sd,"kutum,sd",66.74,45.0,6.71,0.0,"Kutum, SD"
68.00481566961992,4.772310451114862,bud,no,"bud,no",31.1,74.0,6.93,54.0,"Bud, NO"
-15.512437448952483,156.21115274287524,honiara,sb,"honiara,sb",87.8,70.0,10.29,75.0,"Honiara, SB"
38.3471741229998,-25.55412121863492,rabo de peixe,pt,"rabo de peixe,pt",60.8,59.0,5.82,75.0,"Rabo de Peixe, PT"
28.20191380646594,-92.47292561369142,abbeville,us,"abbeville,us",46.09,70.0,3.36,1.0,"Abbeville, US"
17.741838973507143,79.79320124206464,mahbubabad,in,"mahbubabad,in",75.72,78.0,0.83,47.0,"Mahbubabad, IN"
63.755167917328635,14.849259848913277,ostersund,se,"ostersund,se",13.23,92.0,4.27,90.0,"Ostersund, SE"
-20.707769964144433,34.43981078803364,beira,mz,"beira,mz",80.6,83.0,5.82,75.0,"Beira, MZ"
-28.385313632525616,171.31430929434242,vao,nc,"vao,nc",73.87,76.0,15.52,0.0,"Vao, NC"
70.47420885950626,134.70622231466575,ust-kuyga,ru,"ust-kuyga,ru",-18.92,99.0,2.51,100.0,"Ust-Kuyga, RU"
-41.89384473445389,40.94632641033036,margate,za,"margate,za",69.76,77.0,8.43,31.0,"Margate, ZA"
45.64674521716864,33.876338386610485,voyinka,ua,"voyinka,ua",49.68,82.0,8.72,100.0,"Voyinka, UA"
-20.65116688466506,-60.90829451408422,mayor pablo lagerenza,py,"mayor pablo lagerenza,py",73.33,55.0,1.68,100.0,"Mayor Pablo Lagerenza, PY"
58.35937096116916,167.9669087128836,tilichiki,ru,"tilichiki,ru",10.8,74.0,9.62,95.0,"Tilichiki, RU"
39.165516661022735,-19.097387160954355,vila franca do campo,pt,"vila franca do campo,pt",60.8,59.0,5.82,75.0,"Vila Franca do Campo, PT"
-10.319274609749115,-69.7701541825652,iberia,pe,"iberia,pe",69.46,99.0,2.01,100.0,"Iberia, PE"
-12.925562523031175,-60.12427891712136,vilhena,br,"vilhena,br",69.04,96.0,2.35,98.0,"Vilhena, BR"
8.433464835749916,26.246677805236544,raga,sd,"raga,sd",,,,,
65.31919240988213,21.849081029941942,pitea,se,"pitea,se",9.77,92.0,4.7,88.0,"Pitea, SE"
55.678490685648796,11.81336532588125,ejby,dk,"ejby,dk",47.59,93.0,13.87,100.0,"Ejby, DK"
45.33192449835701,-3.055293370897715,challans,fr,"challans,fr",43.99,93.0,9.17,100.0,"Challans, FR"
9.000322606117251,41.02922812989331,asbe teferi,et,"asbe teferi,et",55.53,58.0,1.74,0.0,"Asbe Teferi, ET"
30.223987963897045,-10.957332675896708,tiznit,ma,"tiznit,ma",47.03,66.0,17.69,0.0,"Tiznit, MA"
-0.32121006428579335,-0.4786490814568083,takoradi,gh,"takoradi,gh",78.84,83.0,4.0,78.0,"Takoradi, GH"
3.505334598430622,104.01411999761132,pekan,my,"pekan,my",84.07,79.0,4.7,20.0,"Pekan, MY"
49.96133002903818,34.61724038120178,poltava,ua,"poltava,ua",39.45,80.0,10.18,67.0,"Poltava, UA"
-29.217543279044293,-52.387122732804585,soledade,br,"soledade,br",71.6,88.0,13.87,75.0,"Soledade, BR"
-24.34482819220105,-69.14522159011776,antofagasta,cl,"antofagasta,cl",62.6,77.0,5.82,90.0,"Antofagasta, CL"
57.51182119562242,76.64324084965693,kyshtovka,ru,"kyshtovka,ru",3.4,87.0,14.09,100.0,"Kyshtovka, RU"
24.87849402523439,-112.94200967721856,constitucion,mx,"constitucion,mx",55.4,62.0,6.93,5.0,"Constitucion, MX"
49.0348707992072,92.17769173588829,ulaangom,mn,"ulaangom,mn",0.43,38.0,14.56,36.0,"Ulaangom, MN"
-15.70206414814497,23.925174454750078,senanga,zm,"senanga,zm",68.5,89.0,9.6,100.0,"Senanga, ZM"
51.628101393732436,-81.27143252311177,moose factory,ca,"moose factory,ca",5.0,60.0,14.99,1.0,"Moose Factory, CA"
69.72965186375322,12.083062717929351,gravdal,no,"gravdal,no",37.06,80.0,5.82,100.0,"Gravdal, NO"
52.37759811370955,145.01331397983387,katangli,ru,"katangli,ru",9.9,72.0,7.63,96.0,"Katangli, RU"
-11.791163747028008,28.7207498376755,mansa,zm,"mansa,zm",66.54,92.0,3.33,100.0,"Mansa, ZM"
63.05999544838906,162.6790065760007,kamenskoye,ru,"kamenskoye,ru",,,,,
85.40268891997547,10.03844510514375,barentsburg,sj,"barentsburg,sj",,,,,
-27.666326029372208,139.5097050163343,broken hill,au,"broken hill,au",69.8,37.0,9.17,8.0,"Broken Hill, AU"
65.44332282863849,134.25392017507374,batagay,ru,"batagay,ru",-19.91,98.0,0.29,100.0,"Batagay, RU"
12.375449618588561,-75.10543128308566,puerto colombia,co,"puerto colombia,co",81.66,83.0,9.17,75.0,"Puerto Colombia, CO"
-3.930527820459403,43.74575884745545,lamu,ke,"lamu,ke",77.0,100.0,10.33,1.0,"Lamu, KE"
6.9571926191989775,-55.37796739968907,nieuw amsterdam,sr,"nieuw amsterdam,sr",79.27,88.0,4.7,0.0,"Nieuw Amsterdam, SR"
28.72993765407405,119.01529551555433,quzhou,cn,"quzhou,cn",67.82,44.0,3.02,0.0,"Quzhou, CN"
39.83868791121654,93.82515106188407,hami,cn,"hami,cn",36.14,23.0,15.77,33.0,"Hami, CN"
63.224562980878375,87.76969543132424,turukhansk,ru,"turukhansk,ru",-16.19,93.0,6.62,97.0,"Turukhansk, RU"
25.31761361589942,64.87736784672592,ormara,pk,"ormara,pk",76.12,54.0,7.54,0.0,"Ormara, PK"
19.12266211800106,82.62408574812366,kotaparh,in,"kotaparh,in",71.33,66.0,1.68,0.0,"Kotaparh, IN"
23.89192189114202,75.77326196313408,alot,in,"alot,in",70.79,46.0,2.35,0.0,"Alot, IN"
-18.26308987759967,-84.47396614544209,pisco,pe,"pisco,pe",65.53,82.0,8.05,90.0,"Pisco, PE"
50.394742388061644,23.566184103619406,tomaszow lubelski,pl,"tomaszow lubelski,pl",46.99,98.0,3.0,45.0,"Tomaszow Lubelski, PL"
-43.87986847688666,163.36435855995273,te anau,nz,"te anau,nz",47.03,79.0,9.19,80.0,"Te Anau, NZ"
-23.153097383157785,132.66698984732398,alice springs,au,"alice springs,au",93.2,6.0,11.41,0.0,"Alice Springs, AU"
-42.44169728799557,176.34457290047817,waipawa,nz,"waipawa,nz",70.0,63.0,10.0,100.0,"Waipawa, NZ"
53.7786460471668,44.504684123773785,insar,ru,"insar,ru",31.42,89.0,10.85,69.0,"Insar, RU"
-15.442816814586152,159.97457671780757,kirakira,sb,"kirakira,sb",81.1,77.0,9.98,100.0,"Kirakira, SB"
63.33421556190348,68.55546257476954,oktyabrskoye,ru,"oktyabrskoye,ru",-16.98,74.0,6.71,100.0,"Oktyabrskoye, RU"
-22.886387556261013,67.08386799695853,grand river south east,mu,"grand river south east,mu",,,,,
-24.497518912605585,-61.866101129743,doctor pedro p. pena,py,"doctor pedro p. pena,py",,,,,
3.8014065526710112,-2.374246205803388,axim,gh,"axim,gh",75.06,92.0,1.68,76.0,"Axim, GH"
-17.076183004289078,-149.6628613416773,teavaro,pf,"teavaro,pf",86.0,62.0,5.82,40.0,"Teavaro, PF"
-50.324290362630784,-57.215819198920585,rawson,ar,"rawson,ar",61.59,40.0,19.51,60.0,"Rawson, AR"
20.785273085256264,40.46768741401124,mecca,sa,"mecca,sa",75.81,66.0,2.19,33.0,"Mecca, SA"
5.334098401298803,-50.2818772086969,saint-georges,gf,"saint-georges,gf",,,,,
-31.96800274799189,147.22562778595216,dubbo,au,"dubbo,au",80.6,15.0,14.99,32.0,"Dubbo, AU"
-18.962892813992966,-150.25371426129954,papara,pf,"papara,pf",,,,,
58.63136761735123,70.1757787626835,turtas,ru,"turtas,ru",18.03,93.0,12.8,100.0,"Turtas, RU"
40.975151202086266,84.72179885245811,korla,cn,"korla,cn",28.0,90.0,6.22,4.0,"Korla, CN"
23.18166529872576,5.574794131047838,arlit,ne,"arlit,ne",75.25,14.0,8.19,0.0,"Arlit, NE"
57.846734197289436,178.74695158981962,beringovskiy,ru,"beringovskiy,ru",29.61,76.0,21.61,100.0,"Beringovskiy, RU"
24.244715600026936,102.50682340810238,zhoucheng,cn,"zhoucheng,cn",64.4,48.0,4.47,1.0,"Zhoucheng, CN"
25.941176798436047,117.05075120942718,yongan,cn,"yongan,cn",42.89,21.0,4.23,59.0,"Yongan, CN"
58.656920098575114,62.24199472829429,karpuninskiy,ru,"karpuninskiy,ru",,,,,
14.341367116009891,-76.1678007746668,morant bay,jm,"morant bay,jm",78.96,58.0,3.36,75.0,"Morant Bay, JM"
1.5173463540948262,108.33000962683388,pemangkat,id,"pemangkat,id",,,,,
-21.081236344689017,16.323585486685317,omaruru,na,"omaruru,na",66.78,35.0,5.82,77.0,"Omaruru, NA"
78.37270964660527,-8.47088769627831,husavik,is,"husavik,is",35.6,64.0,11.41,98.0,"Husavik, IS"
34.859780980795165,131.0049854882131,nagato,jp,"nagato,jp",65.08,55.0,4.7,20.0,"Nagato, JP"
13.769353989426506,-88.91368004614962,san martin,sv,"san martin,sv",76.23,88.0,2.24,95.0,"San Martin, SV"
-3.59348404547616,111.02693763724807,pangkalanbuun,id,"pangkalanbuun,id",92.07,48.0,4.41,41.0,"Pangkalanbuun, ID"
41.032784314966165,-125.641220844293,eureka,us,"eureka,us",55.35,93.0,6.93,90.0,"Eureka, US"
-38.6703963619998,153.62573269751732,batemans bay,au,"batemans bay,au",69.35,61.0,4.0,20.0,"Batemans Bay, AU"
46.53663753042008,8.004284707320807,interlaken,ch,"interlaken,ch",33.6,93.0,1.12,75.0,"Interlaken, CH"
31.65764383753948,-74.30038334513218,havelock,us,"havelock,us",54.1,93.0,20.8,90.0,"Havelock, US"
2.5690752714029514,128.66182805600408,ternate,id,"ternate,id",83.73,74.0,3.83,62.0,"Ternate, ID"
-23.919548863918024,18.60001997837327,aranos,na,"aranos,na",67.57,12.0,4.61,56.0,"Aranos, NA"
18.485097279068214,71.90901942821722,alibag,in,"alibag,in",79.7,78.0,3.36,20.0,"Alibag, IN"
41.50765216878804,19.799371546337994,kruje,al,"kruje,al",57.2,82.0,1.12,75.0,"Kruje, AL"
27.554983539412234,126.33762955028658,yomitan,jp,"yomitan,jp",,,,,
-18.033911618881376,-153.1419144065406,vaitape,pf,"vaitape,pf",79.38,82.0,18.34,9.0,"Vaitape, PF"
1.5704264546926368,10.849229402722585,aconibe,gq,"aconibe,gq",67.66,99.0,2.75,100.0,"Aconibe, GQ"
-12.252852304538749,-48.01832732838335,parana,br,"parana,br",72.55,99.0,2.44,100.0,"Parana, BR"
42.7404805234234,73.73150711508003,oytal,kz,"oytal,kz",31.98,63.0,2.98,1.0,"Oytal, KZ"
32.217584175106055,-7.449375693196828,marrakesh,ma,"marrakesh,ma",46.4,87.0,1.12,40.0,"Marrakesh, MA"
-7.998133173778427,19.85590294454954,lucapa,ao,"lucapa,ao",66.15,97.0,2.86,87.0,"Lucapa, AO"
3.93664460860154,-5.6767315952201045,sassandra,ci,"sassandra,ci",75.83,92.0,5.23,93.0,"Sassandra, CI"
28.407349658952654,58.086637668082375,jiroft,ir,"jiroft,ir",,,,,
46.367643891989644,-118.2755997362114,walla walla,us,"walla walla,us",48.67,87.0,8.05,1.0,"Walla Walla, US"
21.43108037371981,140.81393047318227,shingu,jp,"shingu,jp",62.6,51.0,6.93,0.0,"Shingu, JP"
44.87034695310325,56.775236638053286,beyneu,kz,"beyneu,kz",30.79,76.0,7.72,0.0,"Beyneu, KZ"
44.55976634463272,11.26552878501343,calderara di reno,it,"calderara di reno,it",44.6,100.0,4.7,75.0,"Calderara di Reno, IT"
-10.476098593689343,-26.67942270137499,olinda,br,"olinda,br",70.57,88.0,3.36,90.0,"Olinda, BR"
55.86868162473823,-111.94842030595842,athabasca,ca,"athabasca,ca",34.45,95.0,6.78,100.0,"Athabasca, CA"
45.16644932074237,86.20446410295233,shihezi,cn,"shihezi,cn",29.37,42.0,14.29,33.0,"Shihezi, CN"
67.77949182134728,140.994742717255,deputatskiy,ru,"deputatskiy,ru",-8.77,100.0,0.47,63.0,"Deputatskiy, RU"
27.56124378262635,118.27662210193381,zhicheng,cn,"zhicheng,cn",55.24,27.0,9.46,100.0,"Zhicheng, CN"
41.146686054639076,-67.121825941933,yarmouth,ca,"yarmouth,ca",47.12,61.0,14.99,40.0,"Yarmouth, CA"
26.359526794090584,-155.9209894400293,ahuimanu,us,"ahuimanu,us",82.69,66.0,6.93,20.0,"Ahuimanu, US"
-19.563175318886778,146.49656009244114,townsville,au,"townsville,au",84.92,51.0,12.75,25.0,"Townsville, AU"
72.46789591978094,29.49604171799038,berlevag,no,"berlevag,no",36.46,64.0,8.86,100.0,"Berlevag, NO"
15.483401272986455,-42.026004427516625,cayenne,gf,"cayenne,gf",75.2,94.0,1.12,20.0,"Cayenne, GF"
61.77214762132425,46.901265653239676,solvychegodsk,ru,"solvychegodsk,ru",28.49,97.0,3.42,100.0,"Solvychegodsk, RU"
53.15666895827425,81.61165869701705,tyumentsevo,ru,"tyumentsevo,ru",-10.32,92.0,5.73,0.0,"Tyumentsevo, RU"
69.72604622038733,70.19536438088073,yar-sale,ru,"yar-sale,ru",5.11,93.0,19.26,100.0,"Yar-Sale, RU"
48.82553595045519,-109.69485723989212,havre,us,"havre,us",44.83,65.0,11.41,90.0,"Havre, US"
2.505507818703933,-63.24209986235759,boa vista,br,"boa vista,br",87.8,55.0,2.24,77.0,"Boa Vista, BR"
41.418442622836466,-70.96965506522916,new bedford,us,"new bedford,us",38.23,64.0,6.93,1.0,"New Bedford, US"
44.82160404075941,-78.67780378798206,fenelon falls,ca,"fenelon falls,ca",22.66,49.0,11.41,1.0,"Fenelon Falls, CA"
-18.17295559752891,113.06677010061628,karratha,au,"karratha,au",83.89,57.0,7.76,0.0,"Karratha, AU"
8.80916857255697,45.69011225669854,odweyne,so,"odweyne,so",,,,,
32.11749926578095,-19.39869761467162,ponta do sol,pt,"ponta do sol,pt",58.84,77.0,13.87,75.0,"Ponta do Sol, PT"
67.6131846056023,17.4293397974987,beisfjord,no,"beisfjord,no",27.54,65.0,14.99,3.0,"Beisfjord, NO"
-3.229213444593711,-81.31365043964104,zorritos,pe,"zorritos,pe",89.6,33.0,4.7,75.0,"Zorritos, PE"
18.617315228505362,38.817479182293596,tawkar,sd,"tawkar,sd",,,,,
45.588213263087965,-121.00597610448052,toppenish,us,"toppenish,us",40.06,100.0,2.77,1.0,"Toppenish, US"
44.60042442590179,22.481051006013445,kladovo,rs,"kladovo,rs",50.34,89.0,0.76,80.0,"Kladovo, RS"
58.573735928058284,-178.7121464123619,egvekinot,ru,"egvekinot,ru",10.04,94.0,12.5,59.0,"Egvekinot, RU"
7.774134465191494,-21.8519025130484,bubaque,gw,"bubaque,gw",83.05,73.0,13.09,80.0,"Bubaque, GW"
61.48739074503459,-47.99384118804292,paamiut,gl,"paamiut,gl",27.84,86.0,13.4,100.0,"Paamiut, GL"
-52.521322942272356,-68.4639833948159,rio gallegos,ar,"rio gallegos,ar",50.0,57.0,12.75,75.0,"Rio Gallegos, AR"
-34.46507734273469,168.7404066024456,ahipara,nz,"ahipara,nz",79.0,65.0,11.27,0.0,"Ahipara, NZ"
28.401030591923657,121.30514351064465,wenling,cn,"wenling,cn",70.38,55.0,7.49,0.0,"Wenling, CN"
1.2175394846812253,98.62959807997498,sibolga,id,"sibolga,id",86.11,62.0,1.59,1.0,"Sibolga, ID"
68.9961142067182,56.858354679979584,usinsk,ru,"usinsk,ru",29.93,92.0,25.03,100.0,"Usinsk, RU"
35.771439225527075,58.88354754635816,neyshabur,ir,"neyshabur,ir",35.96,74.0,17.05,58.0,"Neyshabur, IR"
-0.388762054861445,138.45920451158736,biak,id,"biak,id",81.19,68.0,7.34,0.0,"Biak, ID"
-18.86958688463139,27.222830533176563,hwange,zw,"hwange,zw",71.26,82.0,2.73,100.0,"Hwange, ZW"
34.43179953325455,47.09825864880017,kermanshah,ir,"kermanshah,ir",31.03,59.0,4.7,0.0,"Kermanshah, IR"
70.9261129623871,31.725377987850294,vardo,no,"vardo,no",35.24,71.0,12.12,100.0,"Vardo, NO"
67.34718307911905,156.06586065202578,srednekolymsk,ru,"srednekolymsk,ru",4.08,96.0,2.46,100.0,"Srednekolymsk, RU"
45.0054748244512,110.21066304724746,darhan,mn,"darhan,mn",8.89,92.0,14.16,100.0,"Darhan, MN"
-5.266276939552313,143.18429590773104,porgera,pg,"porgera,pg",62.01,91.0,2.91,93.0,"Porgera, PG"
-22.103908696419893,-67.61513840202919,calama,cl,"calama,cl",59.0,19.0,12.75,42.0,"Calama, CL"
-3.14853358736859,-173.5377282912437,sataua,ws,"sataua,ws",,,,,
48.37739977522463,44.525701651126326,bolshiye chapurniki,ru,"bolshiye chapurniki,ru",,,,,
57.88039640812829,-10.919172269160015,killybegs,ie,"killybegs,ie",45.25,70.0,3.71,97.0,"Killybegs, IE"
21.941894968764487,-71.8576653481388,cockburn harbour,tc,"cockburn harbour,tc",,,,,
41.12295892791576,22.11984033443639,exaplatanos,gr,"exaplatanos,gr",53.31,97.0,1.21,100.0,"Exaplatanos, GR"
10.940195749206893,-11.707391733730532,tougue,gn,"tougue,gn",70.16,71.0,2.82,79.0,"Tougue, GN"
37.239039635548025,20.662612579447767,lithakia,gr,"lithakia,gr",58.89,82.0,6.93,20.0,"Lithakia, GR"
3.4082989046943055,-166.53857119137206,saleaula,ws,"saleaula,ws",,,,,
-15.765292936764652,140.5979178666297,alyangula,au,"alyangula,au",87.8,62.0,11.41,0.0,"Alyangula, AU"
-20.572092113625985,149.7682260362792,mackay,au,"mackay,au",86.34,51.0,12.75,40.0,"Mackay, AU"
54.5488878530185,149.10653539133904,arman,ru,"arman,ru",29.41,58.0,27.45,100.0,"Arman, RU"
-13.807206664464928,57.53474683463938,cap malheureux,mu,"cap malheureux,mu",75.2,73.0,14.99,75.0,"Cap Malheureux, MU"
65.28312144501442,118.16470849457903,nyurba,ru,"nyurba,ru",-9.92,93.0,6.73,100.0,"Nyurba, RU"
7.795559047504796,131.0981624891814,kloulklubed,pw,"kloulklubed,pw",82.4,83.0,3.36,90.0,"Kloulklubed, PW"
